entry_time,greedy,llm_used,hint,capture_folders,inspection_duration_sec,goal_1_phase_1_duration_sec,goal_1_phase_2_duration_sec,goal_1_phase_3_duration_sec,goal_1_phase_4_duration_sec,goal_1_phase_5_duration_sec,goal_1_phase_6_duration_sec,goal_1_phase_7_duration_sec,goal_1_pictures_taken,goal_2_phase_1_duration_sec,goal_2_phase_2_duration_sec,goal_2_phase_3_duration_sec,goal_2_phase_4_duration_sec,goal_2_phase_5_duration_sec,goal_2_phase_6_duration_sec,goal_2_phase_7_duration_sec,goal_2_pictures_taken,goal_1_agent_metrics,goal_2_agent_metrics,goal_1_langsmith_tokens,goal_1_langsmith_cost,goal_2_langsmith_tokens,goal_2_langsmith_cost
2026-05-14T22:30:29.690258+00:00,No,code-gemma-4-31b-it,easy,run_20260514222550;run_20260514222927,500.103,15.864,28.926,72.012,6.256,45.494,22.99,0.038,0,28.444,1.341,23.896,1.315,45.617,23.766,0.04,0,"{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778797550.1921165, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778797550.1919186, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778797767.169281, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778797767.1691535, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T22:39:42.140909+00:00,No,code-gemma-4-31b-it,medium,run_20260514223446;run_20260514223840,514.39,17.071,9.772,72.142,21.622,44.481,24.362,0.038,0,29.727,5.697,24.058,5.662,46.448,31.501,0.042,0,"{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778798086.2640474, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778798086.2639537, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778798320.258749, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778798320.258625, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-14T22:49:06.928687+00:00,No,code-gemma-4-31b-it,hard,run_20260514224352;run_20260514224804,526.54,22.011,10.085,73.508,6.249,47.483,23.806,0.033,0,34.214,19.855,23.935,1.342,45.622,35.592,0.031,0,"{""agent_turns"": 0, ""duration_sec"": 0.001, ""end_time"": 1778798632.5919, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778798632.59115, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778798884.054836, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778798884.0547473, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0
2026-05-15T10:36:29.760400+00:00,No,gemma-4-26b-a4b-it,easy,run_20260515102552;run_20260515103222,840.865,15.908,14.088,68.157,6.87,46.005,23.458,199.049,6,25.08,9.646,24.07,26.504,45.666,28.499,245.939,6,"{""agent_turns"": 7, ""duration_sec"": 197.622, ""end_time"": 1778840951.445068, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778840753.8231523, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 245.785, ""end_time"": 1778841388.0423846, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778841142.2578664, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",26293,0.0,28407,0.0
2026-05-15T10:52:28.349434+00:00,No,gemma-4-26b-a4b-it,medium,run_20260515104029;run_20260515104914,921.006,15.996,10.422,72.275,6.84,44.888,22.731,341.494,6,26.853,6.915,43.41,1.368,45.962,27.816,191.803,6,"{""agent_turns"": 7, ""duration_sec"": 339.638, ""end_time"": 1778841971.0108857, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778841631.37283, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 191.624, ""end_time"": 1778842346.2745872, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778842154.6510105, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",41597,0.0,25444,0.0
2026-05-15T11:12:51.891509+00:00,No,gemma-4-26b-a4b-it,hard,run_20260515105747;run_20260515110813,1183.671,20.528,48.956,72.78,6.33,44.538,57.003,385.543,6,41.025,1.419,70.71,10.124,45.968,40.195,275.8,6,"{""agent_turns"": 8, ""duration_sec"": 383.7, ""end_time"": 1778843052.9241982, ""graph_loops"": 8, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778842669.2237644, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 7, ""validation_turns"": 8}","{""agent_turns"": 7, ""duration_sec"": 275.652, ""end_time"": 1778843569.189179, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778843293.5373147, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",38121,0.0,53362,0.0
2026-05-15T11:25:07.311397+00:00,No,gemma-4-31b-it,easy,run_20260515111711;run_20260515112222,697.218,24.041,15.939,68.838,5.669,45.263,32.559,127.012,6,32.685,10.144,24.008,1.412,45.794,39.284,163.237,6,"{""agent_turns"": 7, ""duration_sec"": 125.51, ""end_time"": 1778843958.4205632, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778843832.9104779, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 163.082, ""end_time"": 1778844305.9891794, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778844142.9071112, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",14928,0.0,15606,0.0
2026-05-15T11:38:24.985878+00:00,No,gemma-4-31b-it,medium,run_20260515112958;run_20260515113541,751.015,16.705,24.048,67.877,31.048,44.309,31.891,175.025,6,31.983,13.781,23.835,1.381,46.342,18.686,160.807,6,"{""agent_turns"": 7, ""duration_sec"": 173.257, ""end_time"": 1778844773.877165, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778844600.6206298, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 7, ""duration_sec"": 160.65, ""end_time"": 1778845102.5185854, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""medium"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778844941.8686638, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",41407,0.0,41306,0.0
2026-05-15T11:51:10.034335+00:00,No,gemma-4-31b-it,hard,run_20260515114312;run_20260515114933,726.06,16.698,9.695,73.109,15.452,46.003,58.315,140.804,6,53.033,12.298,72.442,1.298,46.485,23.484,94.695,6,"{""agent_turns"": 7, ""duration_sec"": 139.142, ""end_time"": 1778845533.0715303, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778845393.9292436, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}","{""agent_turns"": 8, ""duration_sec"": 94.54, ""end_time"": 1778845867.66407, ""graph_loops"": 8, ""graph_recursion_errors"": 0, ""hint_used"": ""hard"", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1778845773.1245341, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 7, ""validation_turns"": 8}",25577,0.0,21338,0.0
2026-05-16T01:10:30.753040+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516010526;run_20260516010928,538.913,22.921,10.285,74.13,28.065,47.276,23.31,0.152,0,28.896,14.981,25.625,1.459,52.736,26.69,0.107,0,"{""agent_turns"": 0, ""duration_sec"": 0.003, ""end_time"": 1778893526.932829, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778893526.9303277, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}","{""agent_turns"": 0, ""duration_sec"": 0.003, ""end_time"": 1778893768.4324243, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778893768.42978, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",0,0.0,0,0.0

2026-05-16T01:25:34.118684+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516012250,394.307,15.111,18.912,71.622,5.918,44.471,45.704,0.054,0,,,,,,,,,"{""agent_turns"": 0, ""duration_sec"": 0.001, ""end_time"": 1778894570.60844, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778894570.6074412, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",,0,0.0,,
2026-05-16T01:34:27.935974+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516013234,361.947,16.67,23.454,66.25,20.446,43.977,48.854,0.033,0,,,,,,,,,"{""agent_turns"": 0, ""duration_sec"": 0.001, ""end_time"": 1778895154.6998768, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778895154.6991162, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",,0,0.0,,
2026-05-16T01:41:12.160840+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516013913,349.934,15.598,11.127,71.905,25.719,45.656,32.656,0.037,0,,,,,,,,,"{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778895553.9490116, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778895553.948551, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",,0,0.0,,
2026-05-16T01:48:51.804793+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516014702,327.612,15.953,24.624,71.065,5.688,44.722,26.724,0.071,0,,,,,,,,,"{""agent_turns"": 0, ""duration_sec"": 0.016, ""end_time"": 1778896022.0672226, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778896022.0510955, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",,0,0.0,,
2026-05-16T01:56:06.370787+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516015352,355.857,16.423,13.709,70.541,6.978,45.192,40.108,0.041,0,,,,,,,,,"{""agent_turns"": 0, ""duration_sec"": 0.0, ""end_time"": 1778896432.5321534, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778896432.5320454, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",,0,0.0,,
2026-05-16T02:15:04.760974+00:00,No,gemma-4-26b-a4b-it,easy,,428.348,,,,,,,,,,,,,,,,,,,,,,
2026-05-16T02:23:40.167557+00:00,No,code-gemma-4-26b-a4b-it,easy,run_20260516022156,310.725,15.293,14.195,72.666,1.324,45.998,28.0,0.131,0,,,,,,,,,"{""agent_turns"": 0, ""duration_sec"": 0.027, ""end_time"": 1778898116.0745113, ""graph_loops"": 0, ""graph_recursion_errors"": 0, ""hint_used"": ""easy"", ""langsmith_thread_id"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 0, ""no_tool_calls_made"": 0, ""pictures_taken"": 0, ""start_time"": 1778898116.0471961, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 0, ""tool_calls_with_args"": 0, ""tools_transitions"": 0, ""used_model"": """", ""validation_turns"": 0}",,0,0.0,,
2026-05-19T16:46:14.449610+00:00,No,gemini-2.5-pro,,run_20260519164328,423.322,28.037,24.357,80.859,12.124,53.575,29.016,111.29,6,48.16,1.614,,,,,,,"{""agent_turns"": 7, ""duration_sec"": 104.856, ""end_time"": 1779209119.401175, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1779209014.5449872, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",{},11122,0.03479938,,
2026-05-19T17:40:37.804584+00:00,No,gemini-2.5-pro,,,78.98,37.025,1.5,,,,,,,,,,,,,,,{},,,,,
2026-05-19T18:00:30.468827+00:00,No,gemini-2.5-pro,,,63.683,,,,,,,,,,,,,,,,,,,,,,
2026-05-19T18:14:08.607891+00:00,No,gemini-2.5-pro,,run_20260519181248,424.837,19.259,10.386,73.754,19.53,44.668,,,,27.837,1.464,24.865,6.114,50.222,23.752,78.145,6,{},"{""agent_turns"": 7, ""duration_sec"": 71.302, ""end_time"": 1779214446.7972882, ""graph_loops"": 7, ""graph_recursion_errors"": 0, ""hint_used"": """", ""mentioned_tool_but_not_called"": 0, ""missions_completed"": 1, ""no_tool_calls_made"": 0, ""pictures_taken"": 6, ""start_time"": 1779214375.4949043, ""tool_calls_invalid_json"": 0, ""tool_calls_missing_fields"": 0, ""tool_calls_nonexistent"": 0, ""tool_calls_present"": 6, ""tool_calls_with_args"": 0, ""tools_transitions"": 6, ""validation_turns"": 7}",,,17774,0.041
2026-05-20T00:23:45.479374+00:00,No,gemini-2.5-pro,,,64.807,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:26:43.687584+00:00,No,gemini-2.5-pro,,,119.22,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:29:51.599829+00:00,No,gemini-2.5-pro,,,31.385,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T00:46:32.551723+00:00,No,gemini-2.5-pro,,,392.671,16.427,8.949,71.564,5.334,40.88,,,,,,,,,,,,{},,,,,
2026-05-20T00:57:14.868493+00:00,No,gemini-2.5-pro,,,286.063,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T01:24:33.365154+00:00,No,gemini-2.5-pro,,,247.611,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T02:17:57.654371+00:00,No,gemini-2.5-pro,,,262.565,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T02:23:06.754697+00:00,No,gemini-2.5-pro,,,208.994,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T02:34:37.972307+00:00,No,gemini-2.5-pro,,,237.598,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T02:50:37.576621+00:00,No,gemini-2.5-pro,,,188.382,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T02:56:27.026112+00:00,No,gemini-2.5-pro,,,24.429,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T02:58:25.652870+00:00,No,gemini-2.5-pro,,,52.827,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:02:22.949595+00:00,No,gemini-2.5-pro,,,102.815,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:03:39.824834+00:00,No,gemini-2.5-pro,,,32.02,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:05:28.865470+00:00,No,gemini-2.5-pro,,,53.539,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:06:32.337264+00:00,No,gemini-2.5-pro,,,21.542,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:07:42.745671+00:00,No,gemini-2.5-pro,,,20.971,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:12:37.962515+00:00,No,gemini-2.5-pro,,,186.079,15.924,9.441,66.478,38.283,41.939,,,,,,,,,,,,{},,,,,
2026-05-20T03:17:32.615826+00:00,No,gemini-2.5-pro,,,196.839,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:26:38.421294+00:00,No,gemini-2.5-pro,,,231.03,,,,,,,,,,,,,,,,,,,,,,
2026-05-20T03:32:31.079691+00:00,No,gemini-2.5-pro,,,157.67,15.546,9.424,71.542,6.632,40.514,,,,,,,,,,,,{},,,,,
2026-05-21T00:16:45.572869+00:00,Yes,greedy,,,352.362,14.853,18.616,72.253,5.67,40.437,,,,30.659,82.37,49.697,6.861,2.92,,,,{},{},,,,
2026-05-21T00:22:08.773596+00:00,No,code-gemini-2.5-pro,easy,,286.321,18.132,19.442,71.197,10.508,42.226,,,,,,,,,,,,{},,,,,
2026-05-21T00:32:44.419436+00:00,Yes,greedy,,,490.81,19.461,10.117,71.414,11.451,40.406,,,,,,,,,,,,{},,,,,
2026-05-21T00:35:16.901862+00:00,Yes,greedy,,,55.952,,,,,,,,,,,,,,,,,,,,,,
2026-05-21T00:39:57.155172+00:00,Yes,greedy,,,234.612,17.53,9.798,71.046,10.165,40.652,,,,,,,,,,,,{},,,,,
2026-05-21T01:04:07.613253+00:00,Yes,greedy,,,447.495,23.487,18.349,68.321,15.193,42.032,,,,79.197,130.587,49.308,,,,,,{},{},,,,
2026-05-21T01:14:52.403865+00:00,No,code-gemini-2.5-pro,easy,,599.032,25.5,27.873,71.636,6.13,40.475,,,,176.1,180.69,49.609,,,,,,{},{},,,,
2026-05-21T01:22:08.428703+00:00,No,gemini-2.5-flash-lite,easy,,390.819,22.022,9.835,70.9,6.941,42.267,,,,55.178,113.073,49.586,,,,,,{},{},,,,
2026-05-21T01:47:37.875576+00:00,No,gemini-2.5-pro,easy,,461.664,25.215,9.929,78.178,29.975,43.745,,,,46.451,156.832,50.32,,,,,,{},{},,,,
2026-05-21T03:59:25.838830+00:00,No,gemini-2.5-pro,,,89.746,,,,,,,,,,,,,,,,,,,,,,
2026-05-21T04:09:08.305604+00:00,No,gemini-2.5-pro,,,444.641,69.583,15.483,72.402,14.129,44.767,,,,103.74,19.063,73.245,1.34,2.864,,,,{},{},,,,
2026-05-21T04:13:47.461320+00:00,No,gemini-2.5-pro,,,175.259,,,,,,,,,,,,,,,,,,,,,,
